MSZoning,Neighborhood,HouseStyle,Exterior1st,Foundation,BsmtExposure,GarageType,GarageFinish,MoSold_cat,MSSubClass,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,BsmtFinType1_ord,TotalSF,TotalBathrooms,Age,PorchSF,ComponentsQual,HasBsmt,HasGarage,Has2ndFloor,HasPool,Remodeled,SalePrice,SalePrice_log
RL,Gilbert,2Story,HdBoard,PConc,No,Attchd,Fin,Mar,60,8125,6,5,0.0,0,6,1,2,0,3,2049.1,2.5,15,36,3.25,1,1,1,0,1,174000,12.066816325306588
RL,NWAmes,1Story,HdBoard,CBlock,No,Attchd,RFn,Jun,20,10400,7,5,189.0,0,6,1,2,0,3,2250.0,2.0,33,0,3.125,1,1,0,0,0,152000,11.931642378754141
RL,NWAmes,2Story,HdBoard,CBlock,Mn,Attchd,Unf,Aug,60,11029,6,7,220.0,619,9,1,2,0,2,3497.2,3.3,38,287,3.125,1,1,1,0,1,250000,12.429220196836383
RL,Crawfor,1.5Fin,Wd Sdng,BrkTil,No,Detchd,Unf,Jun,50,7642,7,8,0.0,0,7,1,1,0,3,2161.1,1.5,89,240,3.375,1,1,1,0,1,189950,12.154521423145216
RL,Sawyer,1Story,Plywood,PConc,Mn,Attchd,Unf,Apr,190,11625,5,4,0.0,841,6,0,2,0,2,1877.7,2.3,45,0,3.25,1,1,0,0,0,131500,11.78676973513378
RL,SawyerW,1Story,HdBoard,PConc,No,Attchd,Unf,May,20,9672,6,5,0.0,338,6,0,2,0,4,1937.1,2.0,26,0,3.125,1,1,0,0,1,152000,11.931642378754141
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,Unf,Jul,20,7931,5,5,0.0,1148,6,0,1,0,2,2073.4,1.8,50,0,3.0,1,1,0,0,0,132500,11.794345471549745
FV,Somerst,1Story,VinylSd,PConc,No,Attchd,Fin,May,20,8640,7,5,0.0,0,6,0,2,0,3,2476.8,2.0,1,140,3.75,1,1,0,0,1,250580,12.43153750053306
RL,NAmes,1Story,MetalSd,CBlock,No,Detchd,Unf,Aug,20,8750,5,6,76.0,828,5,0,2,0,2,1803.6,1.8,39,0,3.0,1,1,0,0,0,148500,11.908346971208951
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,RFn,Nov,20,10656,8,5,274.0,0,6,1,3,192,3,2963.1,2.0,1,80,3.625,1,1,0,0,1,248900,12.424810506025395
RL,Sawyer,1Story,VinylSd,CBlock,No,Attchd,RFn,May,20,6970,4,5,0.0,932,5,0,2,168,4,1960.5,2.3,46,0,2.875,1,1,0,0,0,129000,11.767575435251748
RL,Gilbert,2Story,Plywood,Slab,,Attchd,Unf,May,60,14762,5,6,0.0,0,7,1,2,120,0,2320.0,2.0,58,144,2.375,0,1,1,0,1,169000,12.037659911047468
RL,SawyerW,2Story,MetalSd,PConc,No,Attchd,Fin,Jun,60,9938,7,5,246.0,750,8,1,2,156,4,2797.0,3.3,17,90,3.625,1,1,1,0,1,236000,12.371591321286905
RL,NAmes,1Story,MetalSd,CBlock,No,Detchd,Unf,Aug,20,6600,5,5,0.0,0,5,0,1,0,3,1615.2,1.0,47,0,3.125,1,1,0,0,0,109500,11.603688960617083
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Jun,60,8750,6,5,116.0,505,7,0,2,0,4,2332.2,2.5,12,77,3.5,1,1,1,0,0,200500,12.208574513247495
RL,NAmes,1Story,WdShing,Stone,Av,Attchd,Unf,Oct,20,8892,5,7,0.0,0,5,0,2,196,3,1001.4,1.0,55,150,3.375,1,1,0,0,1,116000,11.661354090741
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,Unf,Sep,40,12144,5,7,0.0,375,6,1,1,0,1,1939.6,1.0,60,28,3.25,1,1,0,0,1,133000,11.798111925972618
RM,OldTown,1.5Fin,Wd Sdng,CBlock,No,Detchd,Unf,Aug,50,5720,5,6,0.0,0,5,0,1,26,3,1677.0000000000002,1.5,68,0,3.25,1,1,1,0,1,66500,11.104972264124868
FV,Somerst,2Story,CemntBd,PConc,Av,BuiltIn,Fin,Aug,60,9000,8,5,0.0,64,11,1,2,208,4,3564.7,2.5,0,364,3.75,1,1,1,0,0,303477,12.623064399210183
RL,Mitchel,1Story,HdBoard,PConc,Gd,Attchd,Unf,Jan,20,25286,4,5,0.0,633,5,0,2,0,4,1900.6000000000001,1.8,44,0,3.125,1,1,0,0,0,132250,11.792456911128632
RL,NridgHt,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,8834,9,5,216.0,1170,10,1,3,184,4,3401.0000000000005,3.3,5,0,3.875,1,1,1,0,1,350000,12.765691290604371
RL,Sawyer,SFoyer,HdBoard,CBlock,Av,Detchd,Unf,Jun,85,11782,5,7,0.0,899,6,0,2,192,4,2051.0,1.8,49,0,3.125,1,1,0,0,1,148000,11.904974309480183
RL,CollgCr,1Story,VinylSd,CBlock,No,Attchd,Unf,Jul,20,7000,5,8,90.0,646,6,0,1,0,4,1555.2,1.8,31,0,3.5,1,1,0,0,1,136500,11.824087219587643
RL,Edwards,1Story,VinylSd,PConc,No,Attchd,Fin,Jun,20,7024,5,5,0.0,980,5,0,2,0,4,1968.0,2.3,2,49,3.5,1,1,0,0,1,157000,11.964007453736912
RL,Timber,1.5Fin,HdBoard,CBlock,Mn,Attchd,RFn,Apr,50,13758,7,5,117.0,902,7,1,2,168,3,2646.2000000000003,2.5,17,36,3.75,1,1,1,0,1,187500,12.141539457711714
RL,Gilbert,2Story,VinylSd,PConc,No,BuiltIn,RFn,Dec,60,9636,6,5,0.0,0,7,1,2,342,3,2239.4,2.5,17,40,3.25,1,1,1,0,1,178000,12.08954444723597
RL,SWISU,2.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Mar,75,6204,4,5,0.0,0,10,0,1,0,3,2872.0,1.8,94,188,3.125,1,1,1,0,1,118500,11.682676678340282
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,RFn,Jul,20,7150,5,5,60.0,432,5,0,1,0,2,1612.1,1.0,42,0,3.0,1,1,0,0,0,100000,11.51293546492023
FV,Somerst,1Story,MetalSd,PConc,Av,Attchd,Fin,Jan,120,5119,9,5,60.0,1238,5,1,2,97,4,3072.4,2.8,9,65,3.75,1,1,0,0,1,328900,12.70351207261035
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Fin,Jun,90,8393,5,5,122.0,528,8,0,2,272,3,3019.8,2.0,47,54,3.25,1,1,0,0,1,145000,11.884495917930655
RL,Edwards,1.5Fin,MetalSd,PConc,No,Attchd,Unf,Apr,50,16466,5,7,0.0,0,8,0,1,121,3,2051.7000000000003,1.5,53,265,3.125,1,1,1,0,0,135500,11.816734299348461
RL,NAmes,1Story,Wd Sdng,PConc,Gd,Attchd,Unf,Oct,20,15865,8,6,0.0,351,8,1,2,81,4,4000.1000000000004,2.8,37,431,3.75,1,1,0,0,0,268000,12.498745990829315
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,RFn,Feb,20,12160,6,4,90.0,1024,6,1,2,0,2,2721.8,1.8,56,162,3.25,1,1,0,0,0,149500,11.915058360753719
RL,NAmes,1.5Fin,MetalSd,CBlock,Mn,Detchd,Unf,Jul,50,8064,5,7,0.0,0,6,1,2,0,3,1467.6,1.0,58,0,3.375,1,1,1,0,1,122900,11.719134432217524
RL,Sawyer,2Story,HdBoard,CBlock,No,Attchd,RFn,Jul,60,11184,6,5,92.0,226,7,1,2,243,3,2424.4,2.5,31,0,3.125,1,1,1,0,0,172500,12.058158312538197
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,RFn,Feb,20,8414,6,8,0.0,663,6,0,1,192,4,1922.2,1.4,43,0,3.0,1,1,0,0,1,154500,11.947955847790901
RL,Sawyer,1Story,Wd Sdng,PConc,Mn,Attchd,Unf,Jun,20,13284,5,5,0.0,1064,6,1,1,511,2,2489.4,1.8,54,116,3.125,1,1,0,0,0,165000,12.013706813470414
RL,SawyerW,1Story,Plywood,Slab,,Attchd,Unf,Jun,90,7018,5,5,0.0,0,8,0,2,0,0,1541.4,2.0,30,0,2.25,0,1,0,0,0,118858,11.685693195625964
RL,NAmes,2Story,HdBoard,CBlock,No,Attchd,RFn,Oct,60,7056,6,5,415.0,400,8,1,2,0,2,2427.1,2.3,45,50,3.0,1,1,1,0,0,140000,11.849404844423074
RM,IDOTRR,1Story,Wd Sdng,BrkTil,No,Detchd,Unf,Apr,30,8765,4,6,0.0,285,6,0,1,0,4,1716.8000000000002,1.0,70,28,3.25,1,1,0,0,1,106500,11.575909653758895
RL,SawyerW,2Story,Plywood,Slab,,Detchd,Unf,Jun,90,7018,5,5,0.0,0,12,0,2,154,0,2246.4,2.0,30,0,2.25,0,1,1,0,0,142953,11.870278179170796
RL,NridgHt,1Story,VinylSd,PConc,Gd,Attchd,Fin,Mar,20,12919,9,5,760.0,2188,11,2,3,0,4,4238.0,3.3,1,67,4.0,1,1,0,0,1,611657,13.323928581764989
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,Unf,Jun,20,6993,5,7,0.0,465,6,1,1,0,2,1972.1,1.0,45,0,3.0,1,1,0,0,1,135000,11.813037464800539
RL,NAmes,1Story,HdBoard,CBlock,No,Detchd,Unf,Jun,20,7340,4,6,0.0,322,4,0,1,0,4,1544.4,1.0,36,0,3.0,1,1,0,0,0,110000,11.608244735642321
RL,NAmes,1Story,MetalSd,CBlock,Mn,Detchd,Unf,May,20,8712,5,7,0.0,860,5,0,1,0,2,2106.0,1.8,52,0,3.125,1,1,0,0,1,153000,11.938199736300925
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,7875,7,5,0.0,0,8,1,2,0,3,2141.7000000000003,2.5,3,75,3.625,1,1,1,0,0,180000,12.100717685412471
RL,Gilbert,1Story,VinylSd,PConc,No,Attchd,RFn,Aug,20,14859,7,5,27.0,0,7,1,3,144,3,3011.0,2.0,0,60,3.625,1,1,0,0,0,240000,12.388398368982115
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,Unf,Aug,20,6173,5,6,75.0,599,6,0,1,0,4,1602.8000000000002,1.0,40,0,3.0,1,1,0,0,0,125500,11.74006900564972
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,RFn,Feb,20,9920,5,5,110.0,354,6,0,1,0,1,1915.8000000000002,1.8,56,164,3.0,1,1,0,0,0,128000,11.759793355371237
RL,Somerst,1Story,VinylSd,PConc,No,Attchd,RFn,Jun,20,13501,8,5,208.0,63,8,1,3,0,4,2946.0,2.8,1,60,3.625,1,1,0,0,0,255000,12.449022745701502
RL,Crawfor,1.5Fin,BrkFace,CBlock,No,Attchd,Fin,Jun,50,11500,7,7,0.0,223,6,1,1,0,1,2879.2,1.5,70,322,3.375,1,1,1,0,1,250000,12.429220196836383
RL,Mitchel,1Story,HdBoard,CBlock,Av,Attchd,Unf,Jun,20,8885,5,5,0.0,301,5,0,2,164,2,1593.2,1.8,23,0,3.125,1,1,0,0,0,131000,11.782960235741939
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,12589,6,5,0.0,0,8,1,2,36,3,2092.5,2.5,4,24,3.625,1,1,1,0,0,174000,12.066816325306588
RL,NAmes,2Story,MetalSd,CBlock,No,Detchd,Unf,Jan,90,11600,5,5,361.0,443,12,0,2,0,1,3166.0,2.0,50,0,3.0,1,1,1,0,0,154300,11.946660519211651
RL,CollgCr,1Story,HdBoard,CBlock,Av,Detchd,Unf,Oct,20,9286,5,7,0.0,196,5,0,1,173,4,2282.4,1.5,32,0,3.375,1,1,0,0,1,143500,11.874097282798648
RM,BrkSide,1Story,MetalSd,BrkTil,No,Detchd,Unf,Jul,30,6120,5,7,0.0,489,6,0,1,0,1,1634.5,1.0,81,232,3.0,1,1,0,0,1,88000,11.385103457032141
RH,Crawfor,2Story,MetalSd,CBlock,No,2Types,Unf,Aug,90,6270,5,6,0.0,284,8,0,3,0,2,2811.0,2.0,58,0,3.0,1,1,1,0,1,145000,11.884495917930655
FV,Somerst,2Story,VinylSd,PConc,Av,Detchd,RFn,Jun,160,3000,6,5,76.0,294,4,0,2,0,4,1716.6,2.5,0,234,3.625,1,1,1,0,0,173733,12.065280672855897
RM,MeadowV,2Story,CemntBd,CBlock,No,Attchd,Unf,Jan,160,2001,4,5,80.0,0,6,0,1,0,3,1530.8999999999999,1.5,37,0,2.875,1,1,1,0,0,75000,11.225256725762893
C (all),IDOTRR,1Story,AsbShng,CBlock,Av,Detchd,Unf,Oct,20,9000,2,3,0.0,50,4,0,1,0,2,869.0,0.8,57,0,3.0,1,1,0,0,1,35311,10.471978128496518
RL,Edwards,1Story,VinylSd,CBlock,No,Attchd,RFn,Apr,20,17140,4,6,0.0,1059,6,0,1,0,4,2136.2,1.0,53,0,3.25,1,1,0,0,0,135000,11.813037464800539
RL,SawyerW,2Story,HdBoard,PConc,Mn,Attchd,RFn,Nov,60,13125,7,5,0.0,48,8,1,3,72,2,3020.5,3.3,16,416,3.75,1,1,1,0,0,238000,12.380030154325457
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,May,20,11029,6,8,0.0,528,6,1,2,0,4,2369.8999999999996,1.8,50,241,3.625,1,1,0,0,1,176500,12.081081821061819
RL,SawyerW,2Story,HdBoard,PConc,No,Attchd,RFn,Jul,60,8462,6,5,105.0,814,7,0,2,300,4,2470.4,2.9,13,87,3.875,1,1,1,0,0,201000,12.211065162153215
RL,Edwards,1.5Fin,MetalSd,CBlock,No,,,Sep,90,8777,5,7,0.0,1084,9,0,0,0,4,3224.2999999999997,4.6,108,70,2.375,1,0,1,0,1,145900,11.890683588496984
RL,Gilbert,1Story,VinylSd,PConc,No,Attchd,Fin,Oct,20,10237,6,5,0.0,28,6,1,2,100,4,2375.3,2.0,1,23,3.625,1,1,0,0,1,169990,12.043500773454495
RL,SawyerW,1Story,Plywood,PConc,No,Attchd,RFn,Jul,120,8012,6,5,0.0,165,5,1,2,0,3,2905.2,2.8,15,69,3.625,1,1,0,0,1,193000,12.170450649220749
RL,NWAmes,1Story,Plywood,CBlock,No,Attchd,Unf,May,20,10240,6,6,157.0,625,7,1,2,384,2,3042.7000000000003,2.8,26,131,3.25,1,1,0,0,0,207500,12.242891437918386
RL,NWAmes,1Story,VinylSd,PConc,Av,Attchd,RFn,Mar,20,15611,5,6,0.0,767,6,0,2,180,4,2026.8000000000002,2.4,31,0,3.375,1,1,0,0,0,175000,12.07254696717504
RL,NridgHt,2Story,VinylSd,PConc,No,BuiltIn,Fin,May,60,11999,8,5,340.0,0,10,1,3,104,3,3328.1000000000004,2.5,4,100,3.75,1,1,1,0,1,285000,12.560247968016562
RL,NWAmes,2Story,MetalSd,CBlock,No,Attchd,RFn,Apr,60,9900,7,5,342.0,552,9,1,2,0,2,2643.6,2.5,40,43,3.125,1,1,1,0,0,176000,12.07824495582233
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Jun,20,11838,8,5,0.0,0,7,1,2,202,3,3190.4,2.0,8,151,3.75,1,1,0,0,0,236500,12.373707715234994
RL,Gilbert,2Story,HdBoard,PConc,No,BuiltIn,Fin,Nov,60,13006,7,5,285.0,0,8,1,2,0,3,3007.2,2.5,9,0,3.375,1,1,1,0,0,222000,12.310437165348775
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,Fin,Jul,20,8925,8,5,0.0,16,7,0,3,100,4,2646.1000000000004,2.0,2,18,3.625,1,1,0,0,0,201000,12.211065162153215
RL,NAmes,1Story,VinylSd,CBlock,No,Detchd,Unf,Jul,20,9100,5,6,0.0,338,5,0,1,0,2,1672.0,1.4,44,0,3.25,1,1,0,0,0,117500,11.674202123168433
RL,Somerst,1Story,VinylSd,PConc,No,Attchd,Fin,Mar,20,11670,9,5,302.0,0,8,1,3,0,3,3437.4,2.0,1,191,4.125,1,1,0,0,0,320000,12.676079399771027
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Aug,20,8487,7,5,210.0,20,6,0,2,192,4,2706.3,2.0,5,36,3.625,1,1,0,0,0,190000,12.154784614286667
RL,NAmes,1Story,Wd Sdng,CBlock,Gd,Attchd,RFn,Nov,20,27650,7,7,0.0,425,9,1,2,0,4,2568.3,2.8,48,0,3.5,1,1,0,0,1,242000,12.396697137361691
RL,BrkSide,1Story,MetalSd,PConc,Mn,Detchd,Unf,Jun,30,5825,4,5,108.0,0,5,0,2,0,3,1232.2,1.0,80,32,3.125,1,1,0,0,1,79900,11.288543647320601
RL,SawyerW,1Story,VinylSd,PConc,No,Attchd,RFn,Aug,20,10083,7,5,,833,5,0,2,0,4,2147.5,2.8,6,41,3.625,1,1,0,0,0,184900,12.127575825689417
RL,Somerst,2Story,VinylSd,PConc,Mn,Attchd,RFn,Feb,60,9675,7,5,0.0,341,8,1,2,0,4,2868.9,2.5,4,48,3.625,1,1,1,0,0,253000,12.441148720271016
RL,CollgCr,2Story,VinylSd,PConc,Mn,Attchd,RFn,Aug,60,8760,7,5,0.0,464,7,0,3,0,4,3082.1000000000004,2.5,0,90,3.75,1,1,1,0,0,239799,12.387560521575551
RL,ClearCr,2Story,MetalSd,CBlock,Mn,Attchd,Unf,Jun,70,24090,7,7,0.0,0,10,2,1,56,3,3228.6,2.0,70,318,3.375,1,1,1,0,1,244400,12.406565597924235
RL,Mitchel,1Story,Plywood,CBlock,Gd,Attchd,Unf,Jul,90,12640,6,5,0.0,936,8,0,2,40,1,3115.9,2.0,30,0,3.0,1,1,0,0,0,150900,11.924379271639218
RL,Gilbert,2Story,VinylSd,PConc,No,BuiltIn,RFn,Jun,60,8755,7,5,298.0,772,8,1,2,0,4,2853.6,3.3,10,168,3.625,1,1,1,0,0,214000,12.273735966890268
RL,Edwards,1Story,MetalSd,PConc,Gd,,,Aug,90,7711,4,3,0.0,1440,8,0,0,321,4,2596.2,3.6,30,0,2.375,1,0,0,0,0,150000,11.918397239722838
RL,Mitchel,1Story,HdBoard,CBlock,Av,Attchd,Unf,Jun,90,25000,5,4,0.0,0,8,0,2,0,3,2947.6000000000004,2.0,40,0,3.0,1,1,0,0,0,143000,11.870606902224587
RL,Timber,SLvl,HdBoard,CBlock,No,Basment,RFn,Jan,20,14375,6,6,541.0,111,7,1,2,0,4,1999.2,1.4,51,351,3.25,1,1,0,0,0,137500,11.83138646878959
RM,OldTown,1.5Fin,VinylSd,BrkTil,No,Detchd,Unf,Sep,50,8820,5,6,0.0,1088,7,0,2,48,3,2749.2000000000003,1.0,119,244,3.0,1,1,1,0,1,124900,11.735276702486741
RL,NAmes,SLvl,HdBoard,CBlock,Av,Attchd,RFn,Mar,80,8163,5,6,128.0,748,6,1,1,86,4,2066.2,1.8,47,0,3.125,1,1,0,0,0,143000,11.870606902224587
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,Fin,Nov,20,14536,8,5,236.0,1300,9,1,3,0,4,2930.3,2.8,5,252,3.625,1,1,0,0,1,270000,12.506180941677357
RL,CollgCr,2Story,VinylSd,PConc,,Attchd,RFn,Feb,60,14006,7,5,144.0,0,7,1,2,144,3,2531.3,2.5,4,96,3.625,1,1,1,0,0,192500,12.167856627501678
RL,NWAmes,1Story,Plywood,CBlock,No,Attchd,RFn,Mar,20,9360,6,7,0.0,982,5,1,2,0,4,2317.6000000000004,2.3,38,0,3.125,1,1,0,0,1,197500,12.193498926601634
RL,NAmes,1Story,VinylSd,CBlock,No,Detchd,RFn,Jul,20,7200,5,8,0.0,398,5,0,2,194,4,1561.2,1.8,57,0,3.25,1,1,0,0,1,129000,11.767575435251748
RH,SawyerW,1Story,VinylSd,CBlock,No,Detchd,Unf,Jul,20,7800,5,5,0.0,641,6,0,1,421,2,1633.4,1.8,41,0,3.125,1,1,0,0,0,119900,11.694421681264394
RL,CollgCr,SFoyer,WdShing,CBlock,Av,Detchd,Fin,Apr,85,7200,5,8,0.0,660,5,0,1,192,4,1388.4,1.4,37,0,3.375,1,1,0,0,1,133900,11.804855999911272
RL,Mitchel,2Story,HdBoard,CBlock,Av,Attchd,RFn,Sep,60,11075,5,4,232.0,562,7,1,2,305,4,2595.2,2.9,39,189,3.25,1,1,1,0,0,172000,12.055255569732177
RL,Edwards,SFoyer,WdShing,CBlock,Gd,,,Oct,90,9400,6,5,250.0,945,4,0,0,0,4,1739.5,2.8,31,0,2.5,1,0,0,0,0,127500,11.755879486687116
RH,Crawfor,2Story,MetalSd,CBlock,No,Attchd,Unf,Aug,90,7136,6,6,423.0,484,8,0,2,0,1,2749.3999999999996,2.0,61,0,3.125,1,1,1,0,1,145000,11.884495917930655
RM,Blueste,2Story,MetalSd,CBlock,No,Attchd,Fin,May,160,1300,6,6,0.0,285,5,1,2,150,4,1680.2,1.5,29,0,3.125,1,1,1,0,0,124000,11.728044909070785
RL,Sawyer,1Story,MetalSd,CBlock,No,Detchd,Fin,Apr,20,7420,5,5,0.0,417,6,0,2,0,1,1909.6,1.0,45,0,3.0,1,1,0,0,0,132000,11.790564777297387
RL,CollgCr,1Story,VinylSd,PConc,Mn,Attchd,RFn,Oct,20,8450,7,5,0.0,699,6,0,2,0,4,2413.1000000000004,2.8,4,39,3.625,1,1,0,0,0,185000,12.128116509451258
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,May,160,2572,7,5,0.0,604,6,0,2,0,4,1975.2000000000003,3.3,11,44,3.625,1,1,1,0,0,155000,11.951186847493476
RL,BrkSide,1Story,Wd Sdng,CBlock,Gd,,,Feb,20,7207,5,7,0.0,696,4,0,0,117,2,1549.4,1.8,52,0,2.5,1,0,0,0,1,116500,11.665655135642039
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,Fin,Jul,60,12227,6,7,424.0,896,11,1,2,550,4,3936.0,3.3,31,282,3.375,1,1,1,0,1,272000,12.513561021741964
RL,NPkVill,2Story,Plywood,CBlock,No,Detchd,Unf,Jul,160,2308,6,6,0.0,556,7,1,2,48,4,2193.6,3.3,31,0,3.25,1,1,1,0,0,155000,11.951186847493476
RL,CollgCr,1Story,VinylSd,PConc,No,Attchd,Fin,May,20,11923,9,5,0.0,0,7,0,2,288,3,3252.2,2.0,2,136,3.875,1,1,0,0,0,239000,12.384223015005313
RL,Timber,2Story,VinylSd,PConc,No,BuiltIn,Fin,Feb,60,11316,7,5,44.0,624,8,1,2,0,4,2555.6,3.3,8,40,3.625,1,1,1,0,1,214900,12.277932735946903
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,10237,6,5,0.0,0,8,1,2,0,3,2116.9,2.5,2,72,3.625,1,1,1,0,1,178900,12.094587859196112
RL,Crawfor,1.5Fin,MetalSd,BrkTil,No,Detchd,Unf,Jun,50,9600,5,7,0.0,428,7,2,1,0,1,1903.4,2.3,69,70,3.375,1,1,1,0,1,160000,11.982935344196433
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Jul,20,7390,5,7,151.0,902,6,0,1,0,4,1976.4,1.8,53,0,3.0,1,1,0,0,0,135000,11.813037464800539
RM,OldTown,1.5Fin,VinylSd,BrkTil,No,,,May,50,5925,3,6,0.0,0,6,0,0,0,3,1453.0,1.0,99,0,2.125,1,0,1,0,1,37900,10.542732775946709
RL,NAmes,SLvl,HdBoard,CBlock,Gd,Attchd,RFn,Mar,190,10382,6,5,105.0,513,6,0,1,0,4,1572.9,1.8,48,0,2.875,1,1,0,0,0,140000,11.849404844423074
RL,NAmes,1.5Fin,AsbShng,CBlock,No,,,Dec,50,10800,4,4,0.0,0,6,0,0,0,3,1774.0,1.5,57,0,2.25,1,0,1,0,1,135000,11.813037464800539
RL,NridgHt,2Story,VinylSd,PConc,No,BuiltIn,RFn,Jul,160,2268,7,5,106.0,567,6,0,2,0,4,2240.7999999999997,2.0,6,27,3.625,1,1,1,0,1,173000,12.06105265381003
RL,SawyerW,1Story,Plywood,CBlock,No,Attchd,Unf,Apr,120,7892,6,5,0.0,0,5,1,1,28,3,1657.9,2.0,31,0,3.125,1,1,0,0,0,99500,11.507922973347437
FV,Somerst,1Story,CemntBd,PConc,No,Attchd,Fin,Dec,20,11639,7,5,,0,6,0,2,0,3,2579.9,2.0,1,120,3.625,1,1,0,0,1,182000,12.111767460549332
RL,BrkSide,2Story,HdBoard,BrkTil,No,Detchd,Unf,Oct,70,11414,7,8,0.0,0,8,0,2,509,3,2607.4,1.0,99,135,3.375,1,1,1,0,1,167500,12.02874460037869
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Apr,160,2651,7,5,0.0,641,6,0,2,153,4,1920.4,3.3,6,50,3.625,1,1,1,0,0,165000,12.013706813470414
RL,BrkSide,1Story,Wd Sdng,PConc,No,,,Aug,30,5900,4,7,0.0,0,4,0,0,0,3,1226.1,1.0,83,0,2.25,1,0,0,0,1,85500,11.356283350762888
FV,Somerst,1Story,VinylSd,PConc,No,Attchd,Fin,Nov,120,4274,7,5,,1106,4,0,2,0,4,2237.3,2.3,1,116,3.625,1,1,0,0,1,199900,12.20557752297723
RL,Edwards,1Story,MetalSd,CBlock,No,Detchd,Unf,May,20,9450,4,5,0.0,552,5,0,2,0,3,1616.0,1.0,53,0,3.25,1,1,0,0,0,110000,11.608244735642321
RL,Sawyer,1Story,VinylSd,PConc,No,Detchd,Unf,Jun,20,8816,5,6,0.0,651,5,0,2,0,1,2025.8000000000002,1.8,46,80,3.0,1,1,0,0,0,139000,11.842236406331555
RL,NAmes,SFoyer,CemntBd,CBlock,Av,Attchd,RFn,Jul,85,12122,7,9,210.0,867,6,0,2,144,4,1754.2,1.8,47,76,3.625,1,1,0,0,1,178400,12.091789104493502
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,12203,8,5,975.0,854,8,1,3,250,4,3601.8,3.3,11,0,3.625,1,1,1,0,1,336000,12.724869415131389
RL,Blmngtn,1Story,VinylSd,PConc,Av,Attchd,Fin,Mar,20,3182,7,5,16.0,0,6,1,2,100,3,2283.1000000000004,2.0,1,16,3.625,1,1,0,0,0,159895,11.982278882874377
RL,CollgCr,2Story,CemntBd,PConc,Mn,Attchd,Unf,May,60,11250,8,5,0.0,0,9,1,2,0,3,3192.4,2.5,6,0,3.625,1,1,1,0,0,255900,12.45254592991672
RL,Mitchel,1.5Fin,Plywood,CBlock,,Attchd,Unf,Aug,90,10125,5,5,0.0,0,8,0,2,0,0,1741.5,2.0,32,0,2.375,0,1,1,0,0,126000,11.744045122410057
RL,Edwards,1Story,MetalSd,CBlock,No,Detchd,Unf,Aug,190,10880,5,5,0.0,1040,5,0,1,0,4,2102.0,1.8,58,48,3.0,1,1,0,0,0,125000,11.736077016252437
RM,OldTown,1.5Fin,VinylSd,CBlock,No,Attchd,Unf,Jun,50,5310,6,8,0.0,0,5,0,1,394,3,2028.9,1.0,96,0,3.125,1,1,1,0,1,117000,11.669937760751914
RL,NridgHt,1Story,VinylSd,PConc,Av,Attchd,Fin,Apr,20,10159,9,5,450.0,1646,8,1,3,168,4,3492.3,3.3,1,95,4.0,1,1,0,0,1,395192,12.887129532148373
RL,NWAmes,2Story,Plywood,CBlock,No,Attchd,Fin,Jun,60,12046,6,6,298.0,156,8,1,2,0,3,2708.4,2.5,31,224,3.125,1,1,1,0,0,195000,12.180759965737863
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,RFn,Aug,60,8125,7,5,0.0,0,6,0,2,0,3,2198.5,2.5,0,50,3.75,1,1,1,0,0,197000,12.190964083849375
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,9452,8,5,423.0,1074,7,1,3,0,4,3517.0,3.3,9,70,3.625,1,1,1,0,1,348000,12.759960632315702
