MSZoning,Neighborhood,HouseStyle,Exterior1st,Foundation,BsmtExposure,GarageType,GarageFinish,MoSold_cat,MSSubClass,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,BsmtFinType1_ord,TotalSF,TotalBathrooms,Age,PorchSF,ComponentsQual,HasBsmt,HasGarage,Has2ndFloor,HasPool,Remodeled
RL,NWAmes,2Story,Plywood,CBlock,No,Attchd,RFn,Jul,60,16692,7,5,184.0,790,12,2,2,0,2,3905.6,4.3,28,552,3.25,1,1,1,0,0
RL,CollgCr,2Story,VinylSd,PConc,Av,Detchd,RFn,Jun,60,9750,7,6,0.0,975,8,1,2,253,4,2990.9,3.3,8,170,3.5,1,1,1,0,0
RL,NAmes,2Story,VinylSd,CBlock,Gd,Attchd,Unf,May,60,13700,7,6,288.0,454,8,2,2,60,4,2511.2,2.0,43,357,3.125,1,1,1,0,1
RL,ClearCr,2Story,HdBoard,PConc,Av,Attchd,Fin,Jun,60,53107,6,5,0.0,985,9,2,2,216,4,3217.0,3.3,15,231,3.625,1,1,1,0,0
RL,ClearCr,1Story,Wd Sdng,CBlock,Av,Attchd,Unf,Jun,20,36500,5,5,621.0,812,7,0,2,168,1,2881.2,2.4,42,198,3.0,1,1,0,0,0
RL,Sawyer,1Story,HdBoard,CBlock,No,Detchd,Unf,Apr,20,6897,5,8,0.0,659,6,0,1,0,4,1872.0,2.3,48,104,3.375,1,1,0,0,1
RL,Blmngtn,1Story,VinylSd,PConc,Av,Attchd,Fin,Mar,120,3010,7,5,16.0,16,5,0,2,108,4,2250.7000000000003,2.0,1,0,3.625,1,1,0,0,1
RL,NAmes,SLvl,Plywood,CBlock,Gd,Attchd,Fin,Jul,80,13860,8,7,0.0,1410,9,3,2,269,4,4273.1,3.3,37,111,3.625,1,1,1,0,1
RL,Veenker,1Story,MetalSd,CBlock,Gd,Attchd,RFn,May,20,9600,6,8,0.0,978,6,1,2,298,4,2279.6,2.4,31,0,3.375,1,1,0,0,0
RL,CollgCr,2Story,VinylSd,PConc,Av,BuiltIn,Fin,Oct,60,9965,7,5,220.0,984,10,1,3,120,4,3714.9,3.3,0,352,3.875,1,1,1,0,0
FV,Somerst,1Story,MetalSd,PConc,Mn,Attchd,RFn,Jul,120,4282,7,5,0.0,16,5,0,2,156,4,2509.7000000000003,2.0,4,158,3.625,1,1,0,0,0
RM,OldTown,1.5Fin,Wd Sdng,BrkTil,No,Detchd,Unf,Apr,190,10800,6,7,0.0,0,7,1,2,0,3,2303.6,2.0,103,237,3.25,1,1,1,0,1
RL,CollgCr,SFoyer,WdShing,CBlock,Av,Detchd,Fin,Apr,85,7200,5,8,0.0,660,5,0,1,192,4,1388.4,1.4,37,0,3.375,1,1,0,0,1
RL,CollgCr,1Story,HdBoard,CBlock,Mn,Detchd,Unf,Sep,20,8800,5,7,0.0,532,5,0,2,0,3,1878.1,2.0,32,288,3.25,1,1,0,0,1
RL,CollgCr,1Story,VinylSd,PConc,Gd,Attchd,RFn,Aug,20,14781,8,5,178.0,0,7,1,3,198,3,3189.4,2.0,5,150,3.625,1,1,0,0,1
RL,Edwards,1Story,VinylSd,CBlock,No,,,Sep,90,12108,4,4,270.0,133,8,0,0,0,4,2601.2,2.0,53,0,2.125,1,0,0,0,0
RL,Sawyer,1.5Fin,VinylSd,CBlock,No,,,May,50,6342,5,8,0.0,0,6,0,0,0,3,1649.4,1.0,135,176,2.5,1,0,1,0,1
RL,Edwards,1Story,Wd Sdng,PConc,No,,,Jul,30,4060,5,8,0.0,0,4,0,0,0,3,1560.8,1.0,87,96,2.375,1,0,0,0,1
RL,Somerst,1Story,VinylSd,PConc,Mn,Attchd,Fin,Jan,20,20896,8,5,0.0,1721,8,1,3,192,4,3763.500000000001,2.3,1,267,3.875,1,1,0,0,1
RM,OldTown,1Story,Wd Sdng,CBlock,No,,,Mar,30,4118,4,4,0.0,0,4,0,0,0,3,1262.7,1.0,65,20,2.0,1,0,0,0,1
RL,Gilbert,SLvl,VinylSd,PConc,Gd,Attchd,Fin,Jul,80,9587,7,5,182.0,655,5,0,2,212,4,1856.7000000000005,2.8,3,0,3.625,1,1,0,0,0
RL,Edwards,1Story,Stucco,BrkTil,No,Detchd,Unf,Jun,30,8212,3,3,0.0,203,5,0,1,0,1,1559.7,1.8,96,96,2.625,1,1,0,0,1
FV,Somerst,2Story,VinylSd,PConc,Av,Attchd,RFn,Dec,60,9000,8,5,0.0,0,8,1,3,208,3,2836.9,2.5,1,46,3.625,1,1,1,0,0
RM,MeadowV,SFoyer,CemntBd,CBlock,Av,,,Dec,180,1936,4,6,0.0,131,3,0,0,0,2,1136.1,1.8,37,0,2.5,1,0,0,0,0
RL,BrkSide,1Story,VinylSd,CBlock,No,,,Jul,30,4130,3,6,0.0,0,5,0,0,0,3,950.6,1.0,73,0,2.5,1,0,0,0,1
RL,Mitchel,2Story,MetalSd,CBlock,Av,,,Apr,90,9400,6,5,0.0,0,8,0,0,128,3,2563.0,3.0,39,0,2.25,1,0,1,0,0
FV,Somerst,1Story,CemntBd,PConc,No,Attchd,Fin,Dec,20,11639,7,5,,0,6,0,2,0,3,2579.9,2.0,1,120,3.625,1,1,0,0,1
RL,NAmes,2Story,Plywood,PConc,Av,Attchd,Unf,Sep,60,11606,5,5,192.0,650,9,2,2,335,1,2919.0,2.4,38,0,3.0,1,1,1,0,0
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Jul,20,9250,5,7,0.0,480,6,0,1,390,2,1908.8,1.4,53,0,3.0,1,1,0,0,1
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,May,20,7200,5,7,0.0,534,6,0,1,0,2,1694.8000000000002,1.0,57,80,3.0,1,1,0,0,0
RL,Edwards,SLvl,Plywood,CBlock,Av,Attchd,Unf,Aug,80,19690,6,7,0.0,0,8,1,2,586,3,2758.6,2.0,40,236,3.75,1,1,1,0,0
RM,BrkSide,1.5Fin,Wd Sdng,BrkTil,No,Detchd,Unf,Nov,50,6240,6,6,0.0,425,6,1,1,0,3,2079.4,1.0,76,120,2.875,1,1,1,0,1
RL,SawyerW,1Story,VinylSd,PConc,Gd,Attchd,RFn,Aug,20,16196,7,5,0.0,1443,5,1,2,402,4,2679.6000000000004,2.8,9,25,3.625,1,1,0,0,0
RL,Sawyer,1Story,Plywood,CBlock,No,Attchd,RFn,Apr,20,8197,6,5,148.0,0,7,1,2,138,3,1820.1,1.5,30,0,3.25,1,1,0,0,0
RL,NAmes,1Story,MetalSd,CBlock,,Detchd,Unf,Jul,20,7200,5,5,0.0,0,7,0,2,0,0,1054.0,1.0,58,27,2.375,0,1,0,0,0
RM,OldTown,1Story,MetalSd,BrkTil,No,Detchd,Unf,Jun,30,7200,5,4,0.0,247,4,0,1,0,4,1845.6,1.8,99,256,3.0,1,1,0,0,1
C (all),IDOTRR,1.5Fin,MetalSd,CBlock,No,CarPort,Unf,Sep,50,11040,4,6,0.0,637,7,0,1,0,1,1851.6,1.5,86,167,3.125,1,1,1,0,1
RL,ClearCr,1Story,Wd Sdng,PConc,Mn,Attchd,Unf,Nov,120,2887,6,5,0.0,1003,6,1,2,307,4,2323.8,1.8,12,0,3.5,1,1,0,0,1
FV,Somerst,2Story,VinylSd,PConc,No,Detchd,Unf,Feb,160,3604,7,5,0.0,0,5,0,2,0,3,1946.6,2.0,1,102,3.625,1,1,1,0,0
RL,Gilbert,2Story,HdBoard,PConc,No,Attchd,Fin,Jun,60,8000,6,5,0.0,219,8,1,2,224,4,2276.4,3.3,13,84,3.25,1,1,1,0,1
RL,Timber,1Story,Stucco,PConc,Gd,Attchd,Fin,May,20,13214,9,5,0.0,0,10,1,3,144,3,3628.500000000001,2.0,2,76,4.0,1,1,0,0,1
RL,Timber,1Story,MetalSd,CBlock,Gd,2Types,RFn,May,20,35133,5,4,226.0,1159,5,2,3,0,1,2834.6000000000004,2.3,44,526,3.125,1,1,0,0,0
FV,Somerst,1Story,VinylSd,PConc,No,Attchd,Unf,Apr,20,7500,7,5,0.0,0,6,1,2,38,3,2277.8,2.0,1,144,3.625,1,1,0,0,0
RL,StoneBr,1Story,CemntBd,PConc,Mn,Attchd,Fin,Apr,120,4920,8,5,0.0,616,6,0,2,0,4,2412.5,2.8,9,170,3.625,1,1,0,0,0
RL,NoRidge,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,11000,8,5,72.0,0,8,1,3,0,3,3060.2,2.5,7,56,3.625,1,1,1,0,0
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,8029,6,5,0.0,0,8,0,2,100,3,2043.5,2.5,3,24,3.5,1,1,1,0,0
RL,Edwards,1.5Fin,WdShing,Slab,,Detchd,Unf,Apr,50,8405,4,3,0.0,0,9,0,1,92,0,1534.0,2.0,64,185,2.25,0,1,1,0,1
RL,NAmes,2Story,HdBoard,CBlock,No,Attchd,Fin,Mar,60,9247,6,6,318.0,319,8,1,2,0,1,2409.4,1.5,46,204,3.25,1,1,1,0,0
RL,Sawyer,1Story,HdBoard,CBlock,No,Detchd,Unf,Mar,20,7758,5,7,0.0,588,6,0,1,0,4,1798.2,1.8,45,132,3.375,1,1,0,0,1
RL,Gilbert,2Story,VinylSd,PConc,No,BuiltIn,Fin,Apr,60,9765,6,8,68.0,310,6,1,2,232,4,2014.0,2.5,16,63,3.75,1,1,1,0,0
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Jul,20,7406,7,5,84.0,684,6,0,2,105,4,2185.6,2.8,0,54,3.625,1,1,0,0,0
RL,NoRidge,2Story,HdBoard,PConc,No,Attchd,RFn,Jul,60,13346,7,5,0.0,728,9,1,2,0,4,3171.0,3.3,14,40,3.625,1,1,1,0,1
FV,Somerst,2Story,MetalSd,PConc,No,Detchd,Unf,Mar,160,3735,7,5,218.0,450,6,0,2,0,4,2008.3,3.3,7,34,3.625,1,1,1,0,0
RL,Sawyer,SLvl,HdBoard,CBlock,Av,Attchd,RFn,Oct,80,12886,5,6,0.0,444,6,1,2,302,4,1887.0,2.4,46,100,3.375,1,1,0,0,1
FV,Somerst,1Story,VinylSd,PConc,No,Attchd,Fin,May,20,8640,7,5,0.0,0,6,0,2,0,3,2476.8,2.0,1,140,3.75,1,1,0,0,1
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,RFn,Feb,20,8414,6,8,0.0,663,6,0,1,192,4,1922.2,1.4,43,0,3.0,1,1,0,0,1
RM,MeadowV,SFoyer,CemntBd,CBlock,Av,Attchd,Unf,Apr,180,1477,4,4,0.0,509,3,0,1,0,4,1136.1,1.8,39,0,3.125,1,1,0,0,0
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,RFn,Mar,20,13673,5,5,0.0,0,8,1,1,0,3,2612.0,1.5,45,30,3.125,1,1,0,0,0
RL,NAmes,1Story,MetalSd,Slab,,Attchd,RFn,Jul,20,8339,5,7,0.0,0,5,0,1,0,0,882.0,1.0,48,0,2.25,0,1,0,0,0
RL,SawyerW,2Story,HdBoard,CBlock,No,Attchd,Unf,Apr,60,8400,6,6,130.0,0,7,1,2,0,3,2091.0,2.5,30,254,3.125,1,1,1,0,1
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Jun,60,8750,6,5,116.0,505,7,0,2,0,4,2332.2,2.5,12,77,3.5,1,1,1,0,0
RL,NAmes,2Story,VinylSd,CBlock,No,Attchd,RFn,Jul,60,7590,5,5,288.0,540,8,1,1,0,4,2510.1,2.0,45,168,3.0,1,1,1,0,0
RL,Mitchel,1.5Fin,VinylSd,CBlock,Mn,Attchd,Unf,Jul,50,12508,6,7,0.0,660,7,0,1,245,4,2543.9,2.8,68,156,3.375,1,1,1,0,1
RL,SawyerW,1Story,VinylSd,PConc,No,Detchd,Unf,Jul,20,13695,6,5,0.0,814,6,0,2,0,4,2011.8,1.8,5,78,3.5,1,1,0,0,1
RL,NWAmes,SFoyer,Plywood,CBlock,Gd,Attchd,RFn,Jan,85,10625,7,6,81.0,885,6,2,2,0,4,2023.9,2.8,36,120,3.25,1,1,0,0,0
RM,BrDale,2Story,HdBoard,CBlock,No,Detchd,Unf,May,160,1680,6,7,281.0,317,7,0,1,0,2,1757.6999999999998,1.9,34,28,3.125,1,1,1,0,0
RL,NWAmes,2Story,WdShing,CBlock,No,Attchd,Fin,Apr,60,10793,5,5,263.0,493,7,0,2,208,1,2252.0,2.5,38,0,3.25,1,1,1,0,0
RL,Mitchel,1Story,VinylSd,PConc,No,,,Dec,20,8402,5,5,0.0,206,6,0,0,0,4,2023.0,1.0,0,30,2.625,1,0,0,0,0
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,Fin,Jul,60,12227,6,7,424.0,896,11,1,2,550,4,3936.0,3.3,31,282,3.375,1,1,1,0,1
RL,Crawfor,1Story,Wd Sdng,CBlock,No,Attchd,Fin,Dec,20,21695,6,9,260.0,808,5,1,2,292,4,2384.0,2.8,21,226,3.75,1,1,0,0,1
RL,NoRidge,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,16770,7,5,30.0,0,7,0,2,0,3,2800.8,2.5,12,81,3.375,1,1,1,0,0
RL,Edwards,1Story,Wd Sdng,BrkTil,No,Basment,Unf,May,30,10625,5,5,0.0,108,5,0,1,0,4,1209.9,1.0,90,77,2.75,1,1,0,0,1
RL,Somerst,1Story,VinylSd,PConc,No,Attchd,RFn,Jul,20,12274,7,5,256.0,0,6,0,2,0,3,2570.7000000000003,2.0,0,60,3.75,1,1,0,0,0
RL,SWISU,1.5Fin,MetalSd,BrkTil,No,Detchd,Unf,Mar,50,10480,6,5,0.0,0,6,0,1,0,3,2495.3,1.0,72,0,3.25,1,1,0,0,1
RL,Edwards,1Story,MetalSd,CBlock,No,Detchd,Unf,Apr,20,9170,5,7,0.0,698,6,0,2,0,4,2192.2,1.8,42,184,3.0,1,1,0,0,0
RL,Edwards,1.5Fin,MetalSd,CBlock,Mn,Detchd,Unf,Aug,50,7585,5,3,0.0,0,7,1,1,0,3,2109.0,2.2,58,0,2.625,1,1,1,0,1
RL,NoRidge,2Story,HdBoard,PConc,No,BuiltIn,Fin,Jan,60,29959,7,6,0.0,595,7,1,2,168,4,2628.4,2.5,15,98,3.625,1,1,1,0,0
RL,Timber,1Story,VinylSd,PConc,Av,Attchd,Fin,Jul,20,8925,8,5,0.0,16,7,0,3,100,4,2646.1000000000004,2.0,2,18,3.625,1,1,0,0,0
RL,Gilbert,1Story,HdBoard,PConc,No,Attchd,Fin,Jun,20,7875,7,5,38.0,0,6,1,2,220,3,2248.9,2.0,12,21,3.375,1,1,0,0,1
RM,Edwards,1Story,VinylSd,PConc,No,Attchd,RFn,Mar,20,8546,4,5,0.0,0,5,0,2,132,3,2025.8,2.0,7,64,3.375,1,1,0,0,1
RL,Sawyer,1Story,Plywood,CBlock,No,Attchd,RFn,Jul,20,10335,5,6,0.0,570,7,1,2,0,1,2897.6000000000004,2.5,38,276,3.125,1,1,0,0,1
RL,NAmes,2Story,VinylSd,CBlock,No,Attchd,RFn,Jun,60,9500,6,6,272.0,442,9,1,2,0,1,2639.8,1.9,43,52,3.0,1,1,1,0,1
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,RFn,Dec,20,8658,6,5,101.0,643,6,1,2,0,1,2202.8,2.0,41,138,3.25,1,1,0,0,0
RL,Gilbert,SLvl,HdBoard,PConc,No,Attchd,RFn,May,80,10784,7,5,76.0,0,7,1,2,164,3,1779.2,2.5,16,0,3.5,1,1,1,0,1
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,RFn,Apr,20,8760,6,6,220.0,0,6,0,1,0,3,2156.5,1.8,51,120,3.0,1,1,0,0,0
RL,StoneBr,1Story,VinylSd,PConc,Av,Attchd,Fin,Jun,20,11394,9,2,350.0,1445,8,1,3,113,4,3349.6000000000004,2.3,0,0,3.875,1,1,0,0,0
RL,Sawyer,1Story,MetalSd,CBlock,No,Detchd,Unf,Feb,20,9819,5,5,31.0,450,5,0,1,0,2,1605.6,1.0,43,0,3.125,1,1,0,0,0
RL,Edwards,1.5Fin,MetalSd,BrkTil,No,Detchd,Unf,Apr,50,8160,5,6,0.0,312,7,0,1,0,4,1744.8000000000002,2.3,67,0,2.875,1,1,1,0,1
RL,Mitchel,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,12209,6,5,0.0,690,7,1,2,125,4,2611.3,3.3,8,192,3.625,1,1,1,0,1
RM,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,May,120,4435,6,5,170.0,685,4,0,2,140,4,1526.4,1.8,6,0,3.625,1,1,0,0,0
RL,Sawyer,SFoyer,Plywood,CBlock,Av,CarPort,Unf,Jan,90,12900,4,4,0.0,1198,6,0,2,120,4,2222.4,2.6,39,0,3.0,1,1,0,0,0
FV,Somerst,2Story,VinylSd,PConc,Mn,Attchd,RFn,May,60,10574,8,5,0.0,0,9,1,3,160,3,2827.1,2.5,4,50,3.625,1,1,1,0,1
RL,NAmes,2Story,MetalSd,CBlock,No,Attchd,Unf,Jun,60,7700,6,5,351.0,0,7,1,2,0,3,2450.8,1.5,44,340,3.0,1,1,1,0,0
RM,IDOTRR,1Story,Wd Sdng,BrkTil,Av,Detchd,Unf,Jun,30,5890,6,8,0.0,538,5,0,1,0,4,1468.8000000000002,1.0,78,96,3.5,1,1,0,0,1
RL,OldTown,2Story,MetalSd,BrkTil,,,,Aug,190,10800,4,7,0.0,0,7,0,0,220,0,1300.0,2.0,108,324,1.5,0,0,1,0,1
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Feb,60,9375,7,5,573.0,739,8,0,2,576,4,2879.6,3.3,12,36,3.5,1,1,1,0,1
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,RFn,May,20,10920,6,5,212.0,733,5,1,1,0,2,2255.4,2.3,48,389,3.0,1,1,0,0,0
RM,Crawfor,1Story,CemntBd,PConc,Gd,Attchd,Fin,Nov,120,5587,8,5,186.0,1480,5,1,2,162,4,2938.4,3.2,0,206,3.875,1,1,0,0,0
RL,ClearCr,2Story,Wd Sdng,PConc,Gd,Attchd,RFn,Apr,60,14000,7,5,0.0,1201,7,0,2,296,4,3312.8,3.3,14,44,3.75,1,1,1,0,1
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,RFn,May,60,15578,6,5,0.0,0,8,0,2,0,3,2048.9,2.5,0,0,3.375,1,1,1,0,0
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jun,60,8123,6,5,16.0,0,7,1,2,100,3,2591.6,2.5,9,63,3.375,1,1,1,0,0
RL,OldTown,1.5Fin,HdBoard,CBlock,No,Detchd,Unf,Aug,50,10410,5,7,0.0,0,8,0,1,0,3,2190.0,2.5,93,140,2.875,1,1,1,0,1
RL,Veenker,1Story,BrkFace,PConc,Av,Attchd,Fin,Apr,120,9549,8,5,0.0,437,6,1,2,0,3,2692.2,2.3,11,246,4.0,1,1,0,0,1
RL,CollgCr,1Story,VinylSd,PConc,Mn,Attchd,Unf,Apr,20,8450,7,5,266.0,946,8,0,2,139,4,2591.3,2.8,4,98,3.625,1,1,0,0,0
RL,NoRidge,2Story,MetalSd,PConc,Av,Attchd,Unf,Jun,60,9920,7,5,0.0,862,8,1,2,180,4,2915.8,3.3,11,130,3.5,1,1,1,0,1
RL,NAmes,1Story,VinylSd,CBlock,Mn,Attchd,Fin,Mar,20,15870,5,5,0.0,75,6,0,1,240,2,1972.8,1.8,37,32,3.25,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,CBlock,No,Attchd,Unf,Jul,20,7000,5,8,90.0,646,6,0,1,0,4,1555.2,1.8,31,0,3.5,1,1,0,0,1
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Dec,20,9135,7,5,113.0,810,7,0,2,192,4,2771.8,2.8,6,74,3.625,1,1,0,0,1
RL,StoneBr,1Story,HdBoard,PConc,Gd,Attchd,RFn,Dec,120,6563,8,5,0.0,1148,5,1,2,114,4,3135.6000000000004,2.8,21,262,3.375,1,1,0,0,0
RL,Mitchel,SLvl,HdBoard,CBlock,Av,Detchd,Unf,Mar,80,7937,6,6,0.0,819,6,0,2,120,4,1809.1,1.8,22,0,3.0,1,1,0,0,0
RL,StoneBr,1Story,HdBoard,CBlock,Av,Attchd,RFn,Aug,120,5814,8,5,0.0,1036,4,1,2,63,4,2336.0,1.8,25,0,3.5,1,1,0,0,0
RL,NWAmes,2Story,HdBoard,CBlock,No,Attchd,Unf,Dec,60,12936,6,6,0.0,593,6,1,2,294,2,1973.4,1.9,37,116,3.125,1,1,1,0,0
RL,NWAmes,1Story,HdBoard,CBlock,No,Attchd,Unf,Sep,20,9600,7,6,320.0,916,6,1,2,0,4,2243.6,1.5,34,0,2.875,1,1,0,0,0
RL,Crawfor,2Story,CemntBd,Stone,No,Attchd,RFn,May,70,9042,7,9,0.0,275,9,2,1,0,4,3268.2,2.0,69,60,3.875,1,1,1,0,1
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,RFn,Jul,20,11425,5,6,0.0,486,4,1,1,0,2,1814.4,1.0,52,120,3.125,1,1,0,0,0
RL,Edwards,1Story,HdBoard,CBlock,No,Attchd,RFn,May,20,7917,6,7,174.0,751,6,1,1,370,2,2027.4,2.3,31,30,3.375,1,1,0,0,0
RL,NAmes,1Story,Wd Sdng,CBlock,No,Attchd,Unf,Jan,20,10659,5,6,0.0,915,6,0,1,0,1,1890.0,1.8,45,319,3.0,1,1,0,0,0
RL,Mitchel,1Story,Plywood,CBlock,No,Detchd,Unf,Feb,20,10125,6,6,0.0,641,6,2,2,238,4,2243.3,2.4,31,83,3.0,1,1,0,0,0
RL,NridgHt,2Story,VinylSd,PConc,Av,BuiltIn,Fin,Mar,60,13688,9,5,664.0,1016,10,2,3,400,4,3936.6,3.3,5,0,3.875,1,1,1,0,1
RL,StoneBr,1Story,CemntBd,PConc,No,Attchd,RFn,Mar,120,5389,8,5,0.0,1180,5,1,2,237,4,2895.9,2.8,15,152,3.625,1,1,0,0,1
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,Fin,Jul,20,8767,7,5,0.0,24,6,1,2,0,4,2364.5,2.0,1,0,3.625,1,1,0,0,0
RM,OldTown,2Story,Wd Sdng,BrkTil,No,Detchd,Unf,May,190,7630,5,9,0.0,0,8,1,2,344,3,2107.6,2.0,110,40,3.5,1,1,1,0,1
RL,SWISU,1.5Fin,WdShing,BrkTil,No,Detchd,Unf,Dec,50,7804,4,3,0.0,622,7,2,2,431,2,2885.1,2.8,81,44,3.125,1,1,1,0,1
RL,StoneBr,2Story,VinylSd,PConc,No,BuiltIn,Fin,Jun,60,11198,9,5,245.0,0,11,1,3,144,3,3409.3,2.5,3,39,3.875,1,1,1,0,1
RM,OldTown,1.5Fin,Wd Sdng,CBlock,No,Detchd,Unf,Mar,50,9439,5,5,0.0,324,6,0,1,0,3,1982.8,1.0,77,192,2.875,1,1,1,0,1
RL,NAmes,1Story,MetalSd,CBlock,No,Attchd,Unf,Apr,20,9300,5,5,324.0,697,6,2,2,0,1,2285.7000000000003,1.8,50,143,3.0,1,1,0,0,0
RL,NoRidge,2Story,HdBoard,PConc,Av,Attchd,RFn,Apr,60,12256,8,5,362.0,1032,9,2,2,186,4,3802.2,3.3,16,32,3.75,1,1,1,0,1
RL,Gilbert,1Story,HdBoard,PConc,No,Attchd,RFn,May,20,11851,7,5,0.0,0,5,0,2,0,3,2591.1,2.0,19,542,3.375,1,1,0,0,0
RL,NridgHt,1Story,MetalSd,PConc,No,Attchd,Fin,Aug,120,7313,9,5,246.0,1153,6,1,2,203,4,2815.8,2.8,2,47,4.0,1,1,0,0,0
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Jul,20,11210,7,5,240.0,20,7,0,3,144,4,2913.8,2.0,1,59,3.625,1,1,0,0,1
RM,OldTown,2Story,MetalSd,BrkTil,No,Detchd,Unf,Oct,70,9600,7,9,0.0,141,7,1,2,0,1,1935.2,2.0,80,116,3.625,1,1,1,0,1
RL,NridgHt,1Story,VinylSd,PConc,Av,Attchd,Fin,Nov,20,12444,8,5,426.0,1336,7,1,3,0,4,3487.2000000000003,2.8,0,370,4.0,1,1,0,0,0
RL,NAmes,SFoyer,HdBoard,CBlock,Av,Attchd,RFn,Dec,85,7838,5,5,0.0,769,6,1,1,175,4,1598.0,1.8,39,144,3.0,1,1,0,0,0
RL,NAmes,1Story,HdBoard,CBlock,No,Attchd,Unf,Dec,20,8500,5,3,203.0,600,6,0,2,0,1,2231.5,1.0,45,0,3.0,1,1,0,0,0
FV,Somerst,2Story,VinylSd,PConc,No,Attchd,RFn,Jan,60,7500,7,5,0.0,533,7,0,2,0,4,2325.2,3.3,10,96,3.625,1,1,1,0,0
RL,NridgHt,1Story,VinylSd,PConc,Gd,Attchd,Fin,Mar,20,12919,9,5,760.0,2188,11,2,3,0,4,4238.0,3.3,1,67,4.0,1,1,0,0,1
RL,SWISU,2Story,Wd Sdng,PConc,No,Detchd,Unf,May,70,6858,6,4,0.0,0,6,0,1,0,3,2298.4,2.3,95,202,3.0,1,1,1,0,1
RL,NAmes,SLvl,AsbShng,CBlock,Av,BuiltIn,RFn,Oct,80,9600,6,6,0.0,831,8,1,1,0,2,2462.6,1.8,53,206,3.25,1,1,0,0,1
RL,Sawyer,1Story,HdBoard,CBlock,No,Attchd,Unf,Jun,20,13350,5,5,0.0,762,5,1,2,241,4,1595.2,1.8,32,0,3.0,1,1,0,0,0
RM,OldTown,1Story,VinylSd,CBlock,No,,,Aug,30,3880,5,9,0.0,329,4,0,0,58,4,1418.8000000000002,1.0,62,42,2.625,1,0,0,0,1
RL,CollgCr,1Story,VinylSd,PConc,Av,Attchd,RFn,Aug,20,10652,7,5,306.0,0,7,1,3,160,3,2698.3,2.0,1,33,3.625,1,1,0,0,1
RL,Gilbert,2Story,VinylSd,PConc,No,Attchd,Fin,Jul,60,7795,7,5,0.0,425,6,1,2,100,4,2011.9,3.3,5,51,3.625,1,1,1,0,1
RM,IDOTRR,1.5Fin,Wd Sdng,PConc,No,Detchd,Unf,Dec,50,9000,6,6,0.0,0,6,1,1,0,3,2004.0,1.5,70,288,3.25,1,1,1,0,1
RL,Edwards,SLvl,MetalSd,CBlock,Av,Detchd,Unf,Oct,80,7200,6,6,255.0,631,6,1,1,296,4,1965.0,1.8,33,0,3.25,1,1,0,0,0
RL,NAmes,1Story,BrkFace,CBlock,No,Attchd,RFn,May,20,7500,5,7,0.0,340,6,0,1,218,3,2250.3,2.3,51,0,3.375,1,1,0,0,1
RL,ClearCr,1Story,Wd Sdng,CBlock,No,Attchd,Fin,Nov,20,10708,5,5,0.0,379,7,3,1,476,3,3160.6000000000004,1.8,54,142,3.375,1,1,0,0,1
RM,OldTown,2Story,MetalSd,PConc,No,Detchd,Unf,Jun,70,10440,5,8,0.0,0,8,1,2,70,3,2065.0,2.0,104,146,3.375,1,1,1,0,1
RL,NridgHt,2Story,VinylSd,PConc,Av,BuiltIn,RFn,Nov,60,14215,8,5,380.0,0,9,1,3,240,3,3312.5,3.5,1,154,3.75,1,1,1,0,1
RL,Edwards,1Story,Wd Sdng,CBlock,Mn,Attchd,RFn,Jun,20,10452,6,5,216.0,500,5,2,2,0,1,1977.7,1.0,55,287,3.25,1,1,0,0,0
RL,Veenker,1Story,Plywood,CBlock,Gd,Attchd,RFn,Jul,20,10768,5,8,0.0,1157,6,1,2,0,4,2595.6000000000004,2.8,31,201,3.5,1,1,0,0,1
RL,CollgCr,2Story,VinylSd,PConc,No,Attchd,RFn,Jan,60,9548,7,6,223.0,483,7,1,2,192,4,2586.2000000000003,3.3,7,39,3.625,1,1,1,0,0
